INP_NodeID,MTX_NodeID,X,Y,Z,NormalX,NormalY,NormalZ,NodalArea,Pressure,U1_Reconstructed,U2_Reconstructed,U3_Reconstructed,EquivalentForceX,EquivalentForceY,EquivalentForceZ
85015,1096,16.035643230382,-2.806528993905,-9.74112682791,0.0559485036441053,-0.145848978391537,-0.987723564790337,0.580685893302158,0.0840079787617399,-0.00474141508832872,0.0216149670858636,-0.030697597063898,-0.00272929379072488,0.00711484106241201,0.0481833760824617
85016,1097,15.365195660178,-3.421375981032,-9.674338079141,0.0545727075048437,-0.191691043171722,-0.979936918155106,0.622286719671466,0.0440431092358578,-0.00557812610333354,0.0202510673582375,-0.0376356463566106,-0.00149569831411284,0.00525376114199628,0.0268575642191004
85017,1098,14.730325939849,-3.867554171212,-9.615524228067,0.0532809160199183,-0.219765478684756,-0.974096647343855,0.62264653241631,-0.031154424164503,-0.00506409358525935,0.016932733933422,-0.0496373376213055,0.00103355355480047,-0.00426305342858864,-0.0188957159108355
85018,1099,14.033760487277,-4.445622189627,-9.508614212454,0.0460094707258063,-0.261317708979521,-0.964155684304784,0.643265566427779,-0.00948062588319387,-0.00629758383693834,0.0245321736912586,-0.00946489278734146,0.000280591526018025,-0.00159366177400888,-0.00587996146250586
85019,1100,14.208163750682,-5.363336546993,-9.202027695385,0.0713477844640864,-0.357626692063624,-0.931135136688384,0.687149125371849,0.305456709340386,-0.0152064571255082,0.0730139775080972,0.142209951305325,-0.0149754940373653,0.0750638080051006,0.19543996764857
85020,1101,14.659749293376,-6.191385500895,-8.789614663517,0.110719106179021,-0.45823038268469,-0.881910537362811,0.753875935780701,0.186827616131105,-0.00448321351426439,0.019965698716544,0.0246399815857939,-0.0155942152310174,0.0645393867380272,0.12421255200436
85021,1102,15.16531516422,-6.988346001217,-8.233881728232,0.15691814802375,-0.561380872102972,-0.812544282644154,0.797139414369866,-0.0643294430798316,0.00320115980709994,-0.0138919048734703,-0.0388335675000971,0.00804668959834644,-0.0287873498454617,-0.0416668926423921
85022,1103,15.681959701365,-7.723183228371,-7.531850851746,0.203313827417069,-0.655508634584097,-0.727304556266985,0.835539673053187,0.871550758739301,-0.0412310513552764,0.13324185939454,0.138180704355221,-0.148056226815863,0.477351375037821,0.529634259090415
85023,1104,16.136337802404,-8.399648144416,-6.688069103186,0.238749718139828,-0.737229274363456,-0.632053454313546,0.851542482415922,0.456912263922672,-0.0646705082958145,0.201585204209886,0.203184631408097,-0.0928927889115309,0.286841316071156,0.245919486606329
85024,1105,15.387699447869,-4.467571632145,-9.412447075682,0.0847736366414049,-0.296052563014004,-0.951402286345493,0.780380072968692,0.104484660192708,-0.0132272310086772,0.0414919797966778,0.0458183282602109,-0.00691225131514451,0.0241394589063312,0.0775751986769331
85025,1106,15.039472202128,-5.442444305783,-9.09408172233,0.104370405914896,-0.386441001320892,-0.91638974834252,0.692611379657466,0.439724346197047,-0.0176024868273281,0.0664691300813241,0.122751630749066,-0.031786851069722,0.11769373174842,0.279093907866333
85026,1107,15.530283817692,-6.269441961474,-8.620209476255,0.148019777067362,-0.490947114426254,-0.858522612651212,0.770924939962166,-0.0154149979517939,0.00370153378098703,-0.00724250039095009,-0.0264184607174801,0.00175903836967365,-0.0058343204459991,-0.0102025164934459
85027,1108,16.057201124444,-7.026243794334,-8.010004433894,0.195229884818926,-0.592932046192617,-0.781227803314389,0.826405423335782,-0.0662984860697375,0.00515183650090474,-0.0123749997970966,-0.037422084607383,0.0106965338049993,-0.0324864079187936,-0.0428030248304873
85028,1109,16.565006470612,-7.751947717633,-7.231115834748,0.235268092202527,-0.682857888767382,-0.691631425355685,0.86603668389232,1.00665754087996,-0.0580143456162678,0.171437762852839,0.171109132229164,-0.205107277666399,0.595317117960623,0.602965907850858
85029,1110,15.754259647805,-5.446488703603,-9.003596512154,0.12784483562964,-0.408679110378744,-0.903679745674799,0.6899009106337,0.459671194529106,-0.0209310469847612,0.068570158686617,0.12216879598337,-0.0405431227887,0.129603415512708,0.286581766952973
85030,1111,16.405332001046,-6.265527826686,-8.452125573331,0.181544397533683,-0.518740633049006,-0.835433891668305,0.887888938863055,-0.153237935091363,0.00944988392566426,-0.0203393771084853,-0.0436663531167183,0.024700616217621,-0.0705789518569524,-0.113667687979541
85031,1112,16.923815186762,-7.046122331363,-7.753802415983,0.232154222087112,-0.621069911619098,-0.748583049533299,0.911098877160771,-0.759926695383822,0.0102281346674597,-0.0235566529276647,-0.0473093507871424,0.160736237755535,-0.430009155462862,-0.518295217497265
85032,1113,16.096068699793,-4.581393133624,-9.303081811514,0.109760013764627,-0.331190273303541,-0.937158333606181,0.607607463381985,0.156577306703197,-0.0172594362952618,0.0474405730617893,0.0603537022777826,-0.0104422977162993,0.0315086279234112,0.0891589385895334
85033,1114,15.989102937215,-3.711740112539,-9.569304726808,0.0786228845873564,-0.236539559493465,-0.968435583203034,0.61178499697171,0.0763644873986644,-0.00742263878756849,0.0223665545079331,-0.0276919185602999,-0.00367315484556061,0.0110508083451814,0.0452440008239991
85034,1115,16.378244988754,-5.369098930533,-8.942977701572,0.14683103922395,-0.424061042508192,-0.893651429891588,0.486208752401573,0.281052618056482,-0.0244782198874283,0.0710814475424076,0.12123300632548,-0.0200644971582442,0.0579480444141663,0.122117684859346
85035,1116,16.659453552825,-3.914987333686,-9.450034866159,0.110691756843451,-0.27957358144407,-0.953722154259534,0.582271613358686,0.1071497863462,-0.0102781151368197,0.0264307982786193,-0.0123809029575945,-0.00690608958879258,0.0174426737380542,0.0595029912611083
85036,1117,16.809562945658,-4.741711023546,-9.144616095176,0.147754995312987,-0.371708347089057,-0.916515884240082,0.573136509999914,0.181056286189498,-0.0251852325244854,0.0628629567096975,0.0963439491643514,-0.0153325311325424,0.0385721632754024,0.0951068239609329
85037,1118,16.508602247723,-9.005452409245,-5.721202659675,0.263265419914997,-0.805965313717156,-0.530199237798195,0.851570453894702,0.0233334931411666,-0.0520988986205399,0.153879035491937,0.17367841580706,-0.00523111373357533,0.0160146221358371,0.010535118950574
85038,1119,16.79891470891,-9.522723678583,-4.646492077132,0.281214517857926,-0.862606041626921,-0.420510656101209,0.833623080426427,0.539353280274944,-0.0491413429871578,0.137887529498937,0.168925403286881,-0.126438924315686,0.387842636441061,0.189068883874559
85039,1120,17.020295827386,-9.913421104578,-3.516365337199,0.297723486100749,-0.903942074491412,-0.307000735810485,0.817475220202261,0.460345225286998,0.0182194605595569,-0.0629243345671997,0.085538452538096,-0.112039544758581,0.340172217652569,0.115530766924839
85040,1121,17.169340345372,-10.17921124133,-2.359153670703,0.311906304924171,-0.929361634047311,-0.197487746732454,0.807275859172912,0.23452394783792,0.0878184359683744,-0.268866734927232,0.025163138056249,-0.0590518238350017,0.175951876016464,0.0373894706375093
85041,1122,17.241641982552,-10.33341859453,-1.203340056415,0.320846916497132,-0.942232664385186,-0.0962021950886526,0.798055968655814,-0.407128466609952,0.122037854246538,-0.374557654682308,0.00538642375822183,0.104246789634519,-0.306142042514574,-0.0312571805372965
85042,1123,17.26330356112,-10.38446202651,-0.043425785875,0.324344109264694,-0.945938868187519,-0.000745947322676193,0.798466349466449,-0.73641528872331,0.174776740847029,-0.531063431223601,-0.00010136867997671,0.190715253258664,-0.556214728926585,-0.000438619134734192
85043,1124,17.247512525037,-10.33294459427,1.1210608551398,0.321074937083069,-0.94230740604231,0.0946976097634799,0.800311458353573,-0.561615982823735,0.156704341569243,-0.47714471361535,-0.000649194382737643,0.144312815504557,-0.423536748374659,0.0425635174475916
85044,1125,17.191252176852,-10.17723870703,2.2644044460259,0.312392229789051,-0.929743289761328,0.194906413212107,0.813605294321783,0.0744727569413898,0.132268673799981,-0.399463933084019,-0.0172558637581632,-0.0189282917145838,0.0563344748368514,-0.0118096581621547
85045,1126,17.055603975993,-9.916338574281,3.4039807194736,0.299017407670648,-0.905042308963727,0.302468194849527,0.826696741677921,0.375155883525836,0.0457065610361534,-0.144702133885757,-0.0927924010038738,-0.0927373026306266,0.28068995431977,-0.0938075302719351
85046,1127,16.847331904164,-9.530961692156,4.5278360765134,0.283257394974783,-0.8647466232988,0.414702936673256,0.835980737208185,0.468844794808583,-0.0637745823653834,0.177386795295665,-0.226019286805215,-0.111021381196982,0.338933303092074,-0.162540832588001
85047,1128,16.590600550863,-9.031751675608,5.5707133005112,0.265883293211926,-0.810970292166531,0.521184477526061,0.82796183835869,0.459067735563672,-0.116080965293068,0.339182062922797,-0.311389644052556,-0.101059731478243,0.308242157576474,-0.198097303193211
85048,1129,16.313498940344,-8.465808787885,6.4714572908362,0.245704354097129,-0.749148399694548,0.615147173945236,0.784098201519942,0.655052350903937,-0.107332658497792,0.322118609541255,-0.289703747316922,-0.126199989843992,0.384781624161701,-0.315955194972902
85049,1130,16.977085362094,-8.415017570427,-6.325803114172,0.264142063481676,-0.759749066614827,-0.594146721002096,0.87589176155857,0.497562962419275,-0.0943246789843039,0.267050725517477,0.258743019480955,-0.115116095975466,0.331107228121471,0.258935854656601
