NodeID,X,Y,Z,U1_Interpolated,U2_Interpolated,U3_Interpolated,U_Magnitude,IsMeasuredNode,IsFixedAnchor
44,14.059468711656,-1.3213382053299,-9.3228367104515,0.0139521589177084,-0.123156147133386,-0.403941803129111,0.422529383156252,0,0
45,14.055859827227,-1.3082343524453,9.396771506921,0.0499735679391967,-0.0742814896699976,0.775373303393166,0.780524731712582,0,0
46,12.438589825994,2.454488555049,9.862116025511,0.087721942292543,0.0857645124738482,1.52613736008262,1.53106039482426,0,0
47,18.851618670862,-1.7551139607917,-8.9401954001253,0.1529017748451,-0.261871007301286,-0.867469952368391,0.918944772811614,0,0
48,21.422384684284,-1.5261818649078,-8.9113734708596,0.393218943860362,-0.316952780874292,-1.51330034598522,1.59535517684107,0,0
49,18.758591711762,-1.6180512367974,9.08544869941,0.277273705111289,-0.250897429756403,1.57064124600662,1.61454146786688,0,0
50,21.372984584044,-1.6879999910574,8.917118887271,0.576590618740246,-0.352494214084871,2.18344390774347,2.28563693767069,0,0
51,23.992312649158,-1.3807503514847,8.516404667641,0.809409160597906,-0.625256908266701,2.51094558617166,2.71126116914435,0,0
52,26.376736019175,-1.0990085341073,7.570497333826,0.586047500247611,-0.960241097772906,2.09696188887973,2.37965623605861,0,0
53,23.975904377591,-1.2183761995184,-8.4837637315993,0.792260505313532,-0.533094803337806,-2.42628155850659,2.60743340831067,0,0
54,26.347576404538,-1.0982992856336,-7.5175564131394,0.526908767755588,-0.795559632672167,-1.91684370013431,2.14122342351745,0,0
55,28.449492663278,-1.0535224072735,-5.8683790891648,0.00855512085124495,-1.02163250778898,-1.11436524091628,1.51182540699195,0,0
56,29.716627269057,-0.9354070463398,-3.5364952600241,-0.341950228017581,-1.30812695802434,-0.666952469513907,1.50763115294888,0,0
57,30.192489259972,-0.8883863297416,-1.1795539098071,-0.535516020349858,-1.48445168810752,-0.318782676638636,1.60996789325176,0,0
58,30.194631195056,-0.8706002466747,1.158335915549,-0.548516634207238,-1.50890017916871,-0.0211466011497994,1.60564548622589,0,0
59,29.702732326291,-0.878938134692,3.609757052917,-0.370710062855776,-1.41030707916545,0.467621526131311,1.53135949402748,0,0
60,28.429237337565,-0.9832995737268,5.947092336547,0.0227845373333572,-1.15151535820668,1.13326193885718,1.61579372983982,0,0
61,12.13266880369,7.165499830721,8.481577914303,0.0204102768112122,0.651142437412282,3.2466982821705,3.31141250656689,0,0
62,12.243619942528,10.67684835374,4.842202747855,-0.663603007990874,-1.53103039133693,1.39232221060543,2.17324277280681,0,0
63,12.212518550223,11.64363503317,-0.135745028481,-1.10559651700605,-2.96399058079286,-0.481040419009927,3.19984120014822,0,0
64,12.131919288536,10.6596791613,-4.8401141616669,-0.55886200420288,-1.47180968593943,-1.05486058025121,1.89506763339325,0,0
65,12.373636072295,7.169680078251,-8.3950244927024,0.00291310149702093,0.109143530651721,-1.85307863527302,1.85629233283683,0,0
66,12.655199310326,2.583044891673,-9.7825068403003,0.0317273331899686,-0.117433292039815,-0.810726358398139,0.819801457642131,0,0
67,15.036984756556,1.05116158228,-9.7760058510646,0.0640636988850794,-0.273481185297781,-1.09458597752186,1.1300506972761,0,0
68,22.346387928092,1.030573575768,-8.9387662447648,1.11308148052713,-0.627173369391685,-3.94491135420731,4.14663989395274,0,0
69,29.634223044863,1.136970202674,-0.1108557545891,-1.22682012185972,-3.10110328101072,-0.39523366342969,3.35829403411962,0,0
