NodeID,U1_Abaqus,U1_Interpolated,U1_Error,U2_Abaqus,U2_Interpolated,U2_Error,U3_Abaqus,U3_Interpolated,U3_Error,ErrorMagnitude,IsMeasuredNode
121,0.3020886778831,0.779161783102787,0.477073105219687,-1.472628235817,-0.441027687233694,1.03160054858331,3.177416086197,3.59854566113779,0.421129574940791,1.21208438586228,0
122,-0.0260396078229,0.112198164469738,0.138237772292638,-0.1031342446804,-0.162706146857243,-0.0595719021768426,0.1466387212276,1.17468861149363,1.02804989026603,1.0390115832335,0
123,-0.01368371583521,0.0020408602414525,0.0157245760766625,-0.006472243927419,-0.0499353264731483,-0.0434630825457294,0.01046960894018,0.31528244880601,0.30481283986583,0.308297209173615,0
124,2.257717609406,2.257718,3.90594000254652e-07,-1.780323028564,-1.780323,2.85639998320875e-08,5.775820732117,5.775821,2.67882999338553e-07,4.74490122611586e-07,1
125,1.327235817909,0.553537312016478,-0.773698505892522,-1.87816119194,-1.97025645000021,-0.0920952580602052,2.774455547333,3.12614161615188,0.351686068818875,0.854853207035437,0
126,0.6450726389885,-1.21556110431426,-1.86063374330276,-1.44281411171,-3.20898677323937,-1.76617266152937,0.2247554063797,0.16663510129071,-0.05812030508899,2.56606737380651,0
127,0.1130233108997,-1.13386712623027,-1.24689043712997,-1.685309052467,-3.09423398906684,-1.40892493659984,-0.9581555128098,-0.895890350417258,0.0622651623925418,1.88246704874927,0
128,-1.321122646332,-2.84302763149714,-1.52190498516514,-4.906570911407,-6.76759954659948,-1.86102863519248,-2.347861528397,-1.65633082075714,0.691530707639856,2.50156692584583,0
129,-6.315819740295,-3.55841687660913,2.75740286368587,-14.37784767151,-9.1566326769189,5.2212149945911,-2.416469335556,-2.19908951427779,0.217379821278211,5.90860478955099,0
130,-10.06156349182,-5.13657417407692,4.92498931774308,-24.1307888031,-13.4330157962887,10.6977730068113,-2.101408004761,-2.04947405985622,0.051933944904778,11.7771203704376,0
131,2.03355884552,2.033559,1.54479999903145e-07,-1.246151328087,-1.246151,3.28087000012189e-07,-5.114740371704,-5.11474,3.71704000023954e-07,5.19296652772653e-07,1
132,1.646122336388,0.438899281755744,-1.20722305463226,-1.485498070717,-1.74003921958208,-0.254541148865083,-3.34833574295,-2.79258227774191,0.555753465208092,1.35315949325717,0
133,2.171199083328,2.171199,-8.33280000556158e-08,-0.5487805008888,-0.548781,-4.99111199925295e-07,-7.328126907349,-7.328127,-9.26510006493686e-08,5.14431485628034e-07,1
134,1.213515758514,-0.494799894255248,-1.70831565276925,-1.121166706085,-2.27949528042932,-1.15832857434432,-1.653750181198,-1.4574482573342,0.196301923863803,2.07330699631087,0
135,1.940712928772,0.545254204144745,-1.39545872462725,0.7730860710144,-1.18019318440433,-1.95327925541873,-9.403493881226,-4.43115062353105,4.97234325769495,5.52148552240536,0
136,0.1147831678391,0.150881626389003,0.0360984585499025,-0.0006630955613218,-0.329619102348266,-0.328956006786944,-3.83891916275,-2.65640737354409,1.18251178920591,1.2279451472773,0
137,-0.02075023949146,0.0427847195658285,0.0635349590572885,0.06649146974087,-0.0437587539853922,-0.110250223726262,-1.19528567791,-1.08957517795623,0.105710499953774,0.165428270421289,0
138,0.01769840344787,0.017698,-4.03447870001017e-07,0.8308751583099,0.830875,-1.58309899966902e-07,-4.450568199158,-4.450568,1.9915800031356e-07,4.76965530541552e-07,1
139,0.7566208839417,0.756621,1.16058299970412e-07,0.466033488512,0.466033,-4.88512000018648e-07,-7.992837429047,-7.992837,4.29047000594096e-07,6.60450476472712e-07,1
140,1.672976732254,-0.651161408647013,-2.32413814090101,-1.799909949303,-3.45254423784629,-1.65263428854329,-3.928451061249,-2.60497592962732,1.32347513162168,3.14394729817165,0
141,2.866632938385,-0.565935745423568,-3.43256868380857,-0.6040261387825,-4.06774665072135,-3.46372051193885,-8.280579566956,-4.17658852019288,4.10399104676312,6.37358847634525,0
142,0.09819324314594,-0.177069617471701,-0.275262860617641,1.740258693695,-0.335584346901749,-2.07584304059675,-3.187255859375,-1.47545087054745,1.71180498882755,2.70465714858727,0
143,0.0442462079227,0.044246,-2.07922700001806e-07,-0.4342564642429,-0.434256,4.64242900011236e-07,-0.7508620023727,-0.750862,2.37269992542366e-09,5.08683545135696e-07,1
144,0.1699804961681,0.370822697654896,0.200842201486796,-0.761588037014,-0.480694434292911,0.280893602721089,-1.403252005577,-1.96639601509089,-0.563144009513888,0.660583061695555,0
145,0.009800419211388,0.0435532405572901,0.0337528213459021,-0.3382739722729,-0.215631876222087,0.122642096050813,-0.5928440093994,-0.576529910542531,0.016314098856869,0.128243855580129,0
146,-0.01297399587929,-0.00433918174848336,0.00863481413080664,-0.05823715403676,-0.0569303677704681,0.00130678626629193,-0.1057908609509,-0.186145002757811,-0.0803541418069111,0.0808273209437534,0
