NodeID,X,Y,Z,U1,U2,U3,UR1,UR2,UR3,FX_from_KU,FY_from_KU,FZ_from_KU,MX_from_KU,MY_from_KU,MZ_from_KU,ForceMagnitude,MomentMagnitude,IsFixedNode,IsExteriorSurfaceNode
84,18.172764869495,5.205407048753,-8.5683429589597,1.36528742313385,0.926639914512634,-8.54796409606934,2.63248157501221,6.09791564941406,-4.10352373123169,-1.16471219361799e-06,-5.37994740662517e-06,-3.67797736074323e-06,6.23780876257696e-09,-1.70581784201401e-08,-4.30528786926621e-09,6.62026480272165e-06,1.86662050992982e-08,0,1
85,17.03870916126,8.85302500553,-5.6171096285782,2.43447518348694,6.70652627944946,-13.0685119628906,2.01736068725586,-10.2799377441406,-0.062608428299427,-2.61492367303884e-06,-2.92634383614043e-06,-6.97001266836139e-06,-8.47859404906615e-09,1.59001838362371e-08,1.71493834688619e-08,7.99889934055019e-06,2.48757664492387e-08,0,1
86,16.796565475311,9.58040135188,4.527287702976,-7.03950357437134,-18.8438091278076,-2.11691069602966,-4.06650590896606,14.4819459915161,-2.86616683006287,-1.93512482436436,-4.70290914223448,-2.32375570335312,-4.38708681604894e-08,1.05363862357155e-08,1.01944741537352e-08,5.59123448398026,4.62557651686186e-08,0,1
87,16.424422886984,10.63134901257,-0.7734440919838,-9.20401954650879,-25.6065063476562,-1.69653809070587,22.1870727539062,90.6894683837891,-16.6219158172607,-1.1173879840486,-3.22676527908648,0.206212430525719,-1.06202061611951e-07,3.96527264803596e-08,5.71929456121001e-08,3.42097846232881,1.26973420981493e-07,0,1
88,19.184299689128,2.371148160686,9.48803923098,0.674944698810577,-1.50541806221008,5.72723531723022,-3.81999588012695,2.33923840522766,23.1805973052979,2.29962959008567e-07,-5.27666093501269e-07,4.46542902238223e-07,2.88762304068158e-08,6.25788737149136e-09,-8.31498988759782e-09,7.28501909596811e-07,3.0694248544192e-08,0,1
89,21.152265232011,2.036977515516,9.126409187514,1.14610052108765,-1.84752631187439,6.18718433380127,0.0665089413523674,-0.759189248085022,-11.6138324737549,-1.05448199652549e-06,4.4740045648502e-07,4.98933835323123e-07,4.36636641426569e-09,-1.51181635404951e-08,1.67951703412828e-09,1.24941363106444e-06,1.58254479231619e-08,0,1
90,21.017640546623,4.026553455443,8.328924717785,2.55202317237854,-0.167751386761665,11.2843132019043,9.04956817626953,0.279751777648926,12.9919948577881,-9.59354165996906e-07,1.01516508421717e-07,1.30965494005153e-07,-8.82078059483149e-08,3.1683963230833e-08,2.03433354606375e-08,9.73559437280421e-07,9.59079863926482e-08,0,1
91,20.489443477683,5.989798996663,7.191010684722,2.93327856063843,0.285065352916718,13.7037982940674,59.3799934387207,117.159675598145,132.243408203125,-3.42961073929171e-07,5.77849196697899e-06,-5.78367803788504e-06,-3.15510788162499e-07,-2.98306333385012e-07,4.39366014237663e-07,8.18287989381399e-06,6.17718560876733e-07,0,1
92,22.670456951828,4.754166686105,6.957482969731,2.45512509346008,-1.50392937660217,9.80608749389648,-5.30941963195801,9.44519996643066,-1.25848722457886,-2.58489433405812e-06,-5.18010442943084e-06,6.10570796805154e-06,-9.91407505257502e-08,-9.65470902808407e-08,1.40188606764791e-07,8.41396638982964e-06,1.96984960144573e-07,0,1
93,24.896020669442,3.096266971583,6.776327959036,0.401495695114136,-3.84701919555664,3.79998517036438,9.50619411468506,14.770791053772,16.1244239807129,-1.86924542135147e-06,-6.84330634588559e-06,6.5727244730196e-06,1.46976309733926e-08,-2.20255743366149e-08,5.12116180018118e-09,9.67086486241599e-06,2.69698457405936e-08,0,1
94,27.980856124517,3.109445101003,2.654385845174,-0.138359352946281,-2.91094422340393,0.744694828987122,6.72142505645752,8.35719585418701,3.0748176574707,2.88710174558421e-06,-3.0780926117864e-06,-4.77475080172714e-08,1.83860036731022e-08,-2.85753821440641e-08,1.29481165303535e-08,4.22046092750677e-06,3.63627737862534e-08,0,1
95,28.736190030104,2.807276234047,0.700627207397,-0.631084859371185,-2.66387319564819,-0.275590240955353,-10.4026260375977,-8.73654079437256,-0.881337523460388,-5.28093826737686e-07,1.1795716004237e-06,5.83868424979678e-07,1.18564318120351e-08,-1.81258528672568e-08,7.32849431139826e-09,1.41815887264186e-06,2.28654399990701e-08,0,1
96,28.382925943644,3.175866192759,-1.1558197985545,-0.736184537410736,-2.98010945320129,-1.1429477930069,2.50721836090088,4.15332126617432,-1.02047109603882,1.66922752825593e-06,-1.96330208246387e-06,-1.30826227961317e-06,4.61936676410257e-09,-5.75584727102729e-09,8.84350898067154e-10,2.8900563662934e-06,7.43306152400207e-09,0,1
97,27.75717029116,3.136966693999,-3.0448218732741,0.627449095249176,-2.21299815177917,-2.48889136314392,18.9086303710938,11.6507587432861,-8.61367988586426,-1.19442441205361e-06,1.7626498927982e-07,-1.94804537636574e-06,1.03604592058271e-08,-2.0223568928876e-08,-1.32040078940077e-08,2.29185510251747e-06,2.62807473189333e-08,0,1
98,25.118514906564,3.275927115389,-6.3768351126112,1.84850966930389,-1.83572018146515,-5.2582368850708,4.11534070968628,4.14060831069946,-10.8792629241943,-1.0682385907651e-06,-3.64373199705781e-06,-4.52397666916848e-06,-8.48451391088911e-09,2.25527940767023e-08,1.16927393878363e-08,5.90629168398949e-06,2.67831225095594e-08,0,1
99,21.004469566246,5.460750271593,-7.2908366879336,2.86916971206665,1.13914287090302,-10.9282112121582,-1.87633526325226,0.192121177911758,-1.10141026973724,2.12976353721958e-06,3.41562793351735e-06,4.24197992997255e-06,6.90768954536569e-09,5.97084498857314e-09,9.05447070098653e-09,5.84780306020851e-06,1.28588725947397e-08,0,1
100,22.112268404076,6.68162180846,5.301534219629,-5.2277684211731,-13.0158710479736,1.10160303115845,-6.32425451278687,4.14021825790405,3.12727427482605,-1.16088863909763,-1.96934064909025,-0.94885320158799,7.95994444108272e-08,-5.3472021199763e-08,2.39541797508735e-09,2.47513381915179,9.59221904930014e-08,0,1
101,21.547433627908,8.155877578537,2.932755136952,-9.65097332000732,-21.6093502044678,-2.02646541595459,-15.9011535644531,-25.96071434021,-4.23728847503662,-3.15736478412695,-5.73328784814306,-1.87075516111338,-4.6690619093237e-08,4.61744092787597e-08,-6.99733412878878e-08,6.80729511645722,9.59601921347773e-08,0,1
102,25.580921183796,4.670171015482,-4.0466930000442,1.29143071174622,-2.55103373527527,-5.10286664962769,28.0382957458496,29.8473834991455,-15.5168876647949,-1.48692911192128e-07,-5.29573540089534e-07,-1.43138400195142e-06,-4.66466669873933e-08,3.81312135755429e-08,-1.27400111293863e-09,1.53343336250527e-06,6.02621279794549e-08,0,1
103,20.703661722618,8.968845669992,0.231326844226,-13.103892326355,-29.4600372314453,-2.2376081943512,-3.20744466781616,5.15627574920654,-4.74229049682617,-2.57918572322773,-5.15450986778699,-0.070726480018979,-1.37163589167266e-09,4.07718242848021e-10,-1.53185042706117e-08,5.76421488209722,1.53851939303222e-08,0,1
104,19.357108292746,8.765121975488,-4.1959857805924,-2.62781238555908,-7.86870956420898,-6.94669008255005,13.4002256393433,5.51114273071289,-3.26942920684814,-1.25693461535233,-2.74339203645014,0.941513604136862,4.83741463244876e-08,-3.7307721455996e-08,-4.22357249322061e-08,3.16109670204879,7.42683012691828e-08,0,1
105,21.523348598515,8.30560318967,-2.320056739454,-10.4678821563721,-22.8150882720947,-1.73778593540192,26.5757827758789,24.9573764801025,-7.17360973358154,-2.86261204070329,-4.98135870784498,1.21518410674234,2.9122000447853e-08,-2.20158982711105e-08,-2.37494454102816e-08,5.87240620913451,4.35525756306626e-08,0,1
106,22.808896202868,7.806804846034,0.088092250448,-11.3409414291382,-23.6635456085205,-1.82645916938782,2.78863644599915,13.9906234741211,10.8788776397705,-2.13996775633046,-3.6148561141826,-0.0680437926179409,-2.00693972131176e-08,1.49831305379204e-08,-8.12789693049876e-08,4.20134224767409,8.50502543000041e-08,0,1
107,21.72919559793,7.173273517029,-4.8693685081939,-0.327965676784515,-4.90062093734741,-7.38960742950439,3.37297320365906,-7.72944784164429,-1.63512432575226,-1.18224689333238,-1.94280834846937,0.76747336519386,2.03614187524459e-08,-1.57710369486086e-08,-6.92203882407538e-09,2.40025568678804,2.66688507725556e-08,0,1
108,23.765602443983,6.885006210794,2.233408899049,-6.24709749221802,-14.2360687255859,-0.807679831981659,-33.1866264343262,-47.0295562744141,-12.4484548568726,-1.23542845669589,-1.84617562006624,-0.563531079952183,7.09088403866472e-08,-4.20619457016172e-08,-3.48263192416487e-08,2.29177118618178,8.94994046522435e-08,0,1
109,19.754084987119,9.17764354003,2.430107976188,-10.5111455917358,-25.1011581420898,-2.6034255027771,-17.2698993682861,-53.3652687072754,-13.1692304611206,-3.24659970386569,-7.64018646771009,-2.30571295279149,-3.4504473916952e-08,2.43094471913397e-08,-3.16131283373267e-08,8.61563527078484,5.27342187417851e-08,0,1
110,15.738664945649,8.436975724604,6.790927909125,-0.481061816215515,-0.470540434122086,8.74814987182617,-12.6660108566284,-24.9178581237793,-20.6023712158203,-0.5241389442374,-1.42310761997847,-0.963791657323073,-4.44714788605527e-09,2.53057997889883e-08,-2.43987058334838e-08,1.79690046736947,3.54324353330346e-08,0,1
111,11.742743298588,8.937443558152,7.187671419627,-0.0224861353635788,2.26349258422852,4.50696897506714,2.37729382514954,10.1941976547241,20.6873340606689,-8.37358596052218e-07,2.50003385826592e-07,-8.48560459676406e-08,1.51344991539126e-08,-5.59204182959405e-08,5.26620711482906e-08,8.77992972548507e-07,7.82907400952396e-08,0,1
112,17.960154516719,6.949436324436,7.483651749409,1.46309041976929,2.36763453483582,13.8837070465088,-18.8336982727051,-24.9932708740234,-34.0820465087891,-1.11129556620848e-06,-3.96924698664591e-08,6.36796768649361e-08,-5.52541131182416e-08,-1.03535928178133e-07,1.11513858584711e-07,1.11382603169631e-06,1.6188899312999e-07,0,1
113,14.078735295308,7.869931926417,7.779079130012,0.0358400382101536,2.49190378189087,8.87243175506592,-3.91298389434814,-22.8958015441895,-29.9365234375,1.6471624749298e-06,-2.87718254528974e-06,1.81063958101108e-06,-3.39687936667943e-08,1.44846583616243e-08,-5.53871992714505e-09,3.77753084832682e-06,3.73411527602131e-08,0,1
114,26.754927826731,3.166576499078,4.81534690522,0.293172657489777,-2.91337943077087,2.12680315971375,8.36375045776367,4.73045063018799,4.31592845916748,4.26450600957953e-07,-2.02470704066581e-08,4.03268527890735e-07,4.54534896012892e-08,-2.56285157706386e-08,-3.10751088537613e-08,5.87278098097156e-07,6.07330464229606e-08,0,1
115,23.753238189824,4.966908313304,5.917331716631,-1.95882391929626,-7.35828542709351,2.88630819320679,22.7919845581055,31.0716342926025,24.1138877868652,1.70092432298478e-06,2.62083617915722e-06,-2.9932154110221e-06,2.32887428350172e-08,4.02795458376293e-08,-7.53313501205069e-08,4.32680763696294e-06,8.85416267452752e-08,0,1
116,22.702022566112,3.139816538379,8.074880628006,2.959223985672,-0.629833340644836,9.99088954925537,2.71056389808655,-2.09086465835571,-8.31295204162598,3.13252565842248e-06,3.55280050308437e-06,-4.00389537311141e-06,6.4555755741047e-09,-1.44868871343462e-08,5.48827074065006e-09,6.20211952272888e-06,1.67828921988714e-08,0,1
117,28.981461361526,0.472839552982,4.324794985698,0.979799687862396,-1.15147721767426,1.06426846981049,-11.4086322784424,-6.67576503753662,-4.56781816482544,-7.24102580184488e-07,1.89530823767195e-06,1.23039600011948e-07,1.97318628267175e-08,-3.03423202101943e-09,-3.37873392979027e-08,2.03264768358614e-06,3.9244582701328e-08,0,1
118,19.736618042718,4.64323804525,8.467067136115,1.78430867195129,-0.0398535914719105,11.0582256317139,29.8258571624756,31.2707996368408,57.8443374633789,1.09371916580652e-06,2.15088148311331e-06,-1.65397163003414e-06,1.47715688396388e-08,-7.1113059683936e-08,3.36943367443276e-08,2.92542901486432e-06,8.00660654224708e-08,0,1
119,15.741095726983,4.544609534125,9.354589892608,0.348598599433899,0.36924609541893,7.86079072952271,1.52404057979584,-4.10185813903809,5.09025096893311,-6.18019091681334e-07,-8.90283928684735e-07,3.18142435281471e-07,3.04991004326793e-09,-7.73807234955015e-09,4.13580408809011e-09,1.12949886254204e-06,9.2889499091104e-09,0,1
120,11.745048555362,4.262047414671,9.616159420263,-0.0322440676391125,-0.0487540550529957,1.43969666957855,2.2253155708313,4.28021717071533,24.3816223144531,-2.67916074461055e-07,-2.09872511952591e-07,9.35935647594643e-08,-8.89979895335458e-10,-1.53145359726992e-08,4.23310411723499e-09,3.52966357592755e-07,1.59137125379513e-08,0,1
121,19.746486153894,-0.3477912142594,9.49363823917,0.302088677883148,-1.47262823581696,3.1774160861969,3.0724093914032,1.92906975746155,-18.4728965759277,2.33573257343161e-07,-1.61770691624319e-06,-2.07927424375476e-07,3.06172631692192e-09,-4.37042207979133e-10,-1.60943905425093e-09,1.64765468081584e-06,3.48646927429967e-09,0,1
122,15.745363738602,-0.8507382213017,9.494346204363,-0.0260396078228951,-0.103134244680405,0.146638721227646,-0.341506451368332,0.276046276092529,-0.593498706817627,1.74866454626717e-07,-1.54040552646784e-07,-4.68466952036062e-08,-5.0203898633791e-09,-1.79273027672844e-09,-9.60333524507861e-10,2.37700192816379e-07,5.41668133673305e-09,0,1
123,11.745156109787,-1.3465661604488,9.482670019663,-0.0136837158352137,-0.00647224392741919,0.0104696089401841,0.00307657616212964,-0.171884924173355,0.61887538433075,2.96788227934636e-09,1.96074320460426e-08,1.57997280259004e-08,5.4275050703767e-09,-2.23820230751959e-09,-8.41916893840056e-10,2.53552977177682e-08,5.93095143417008e-09,0,1
124,25.003364442936,1.2309509837,7.820838234858,2.25771760940552,-1.78032302856445,5.7758207321167,-1.45344281196594,-0.334506392478943,0.300991773605347,2.6308637250394e-06,5.02678964461878e-06,-4.03530967962862e-06,2.14152427388536e-09,-1.29843842344712e-08,2.56765776696088e-09,6.96231156164956e-06,1.34079538547931e-08,0,1
125,26.764024323436,0.667598149663,6.915429218772,1.32723581790924,-1.87816119194031,2.77445554733276,0.965996980667114,4.48605442047119,4.5582103729248,-6.90601146525159e-07,7.09067316084777e-07,1.77143840138661e-07,2.21471010974916e-09,3.415988138189e-09,-4.51884141217107e-09,1.00552789241304e-06,6.08225645125436e-09,0,1
126,29.252571741026,1.660464093804,1.727182331294,0.645072638988495,-1.44281411170959,0.2247554063797,-6.61007833480835,-2.41455411911011,1.69250750541687,-1.862830072627e-07,3.06287235761482e-07,6.49496195632461e-07,7.2908586182252e-09,-1.25939523670793e-08,-3.95453381152322e-09,7.41861535413641e-07,1.50798737820212e-08,0,1
127,29.252861695101,1.660614612171,-1.6581727665484,0.113023310899734,-1.68530905246735,-0.958155512809753,-6.21848249435425,-3.80686187744141,4.11943531036377,-3.00962905436762e-07,8.37638555668471e-07,5.03814464072362e-07,-1.23338610548765e-09,-8.21997687538295e-09,-2.65748192878473e-08,1.02276391928921e-06,2.78443940731125e-08,0,1
128,26.758847417861,4.572661378894,-1.9626596810126,-1.32112264633179,-4.90657091140747,-2.34786152839661,11.1674489974976,10.0940580368042,-2.12246561050415,-7.68978063354214e-07,2.73725696520524e-07,-1.67587917008181e-06,-8.14462412790373e-09,6.76416847100042e-09,-3.42941749997827e-09,1.8640879838596e-06,1.11287816798635e-08,0,1
129,23.765602945288,6.88500690367,-2.1643461255316,-6.31581974029541,-14.3778476715088,-2.41646933555603,-0.573683440685272,-6.07190179824829,7.48466491699219,-1.190211027807,-1.82462004083574,0.492394189689363,5.09880818816422e-09,-1.20155861406401e-08,-2.6670767599643e-08,2.23344859402956,2.96934672882269e-08,0,1
130,19.754085290547,9.177644230308,-2.3610451624641,-10.0615634918213,-24.1307888031006,-2.10140800476074,-23.439603805542,-78.2055740356445,17.3000926971436,-2.26280902517192,-5.52299697614969,0.993120952271743,8.31328646842128e-08,-5.29380496314125e-08,-7.91764983298915e-08,6.05062719962147,1.26421628597186e-07,0,1
131,25.003364460481,1.230950996427,-7.7517793713904,2.03355884552002,-1.24615132808685,-5.1147403717041,4.19225406646729,0.676996052265167,-4.84484624862671,6.47064822225079e-06,3.0105860480416e-06,5.12859130049302e-06,1.41729897661785e-08,3.98051390980425e-09,7.57749541845792e-09,8.78836534836102e-06,1.65570699918523e-08,0,1
132,26.764023522006,0.667597681567,-6.8463711952152,1.64612233638763,-1.48549807071686,-3.34833574295044,3.94609332084656,-0.502830743789673,1.0790182352066,-2.33679976780615e-06,-1.28441835983012e-06,-2.72845046084963e-06,2.2165967256127e-09,-2.48261484286916e-10,8.10389033656378e-10,3.81507609297615e-06,2.37311297549185e-09,0,1
133,22.702022562,3.13981748729,-8.0058212475898,2.17119908332825,-0.548780500888824,-7.32812690734863,-4.56113243103027,-0.71519261598587,2.98328351974487,-1.47452629019676e-06,-3.8417326862954e-06,-3.28515544236602e-06,-4.6884725615759e-09,-3.46166885521054e-10,-2.48593436287525e-09,5.2654899196503e-06,5.31803310724984e-09,0,1
134,28.981461376678,0.472839559758,-4.2557360972662,1.2135157585144,-1.12116670608521,-1.65375018119812,6.64767360687256,2.98226809501648,-1.80385053157806,9.26957028912767e-07,1.67057103067636e-07,1.98942377173383e-06,-2.84933140970445e-09,7.56542301028063e-09,3.26102128633821e-09,2.20112797280753e-06,8.71714257292851e-09,0,1
135,19.736617708259,4.643237504487,-8.3980087097763,1.94071292877197,0.773086071014404,-9.40349388122559,-3.74819564819336,-3.88484930992126,3.80576324462891,9.40636321632468e-07,2.14377926381116e-06,1.43930170398883e-06,-1.56160777503578e-08,1.16000665583565e-08,-1.16136180273313e-09,2.74812219827033e-06,1.94877446027078e-08,0,1
136,15.741095514528,4.544608848814,-9.2855312914609,0.11478316783905,-0.000663095561321825,-3.83891916275024,-2.296217918396,4.31953001022339,-21.0524063110352,8.95543373511005e-07,1.32561510273257e-06,7.35959289149823e-07,-7.59459786725536e-10,-2.89838182343516e-08,-8.55677004252264e-09,1.76093424343957e-06,3.02300647066823e-08,0,1
137,11.745048529564,4.262046924625,-9.547100679362,-0.0207502394914627,0.0664914697408676,-1.19528567790985,-3.54410743713379,-10.1295518875122,48.2308197021484,9.97214213288578e-08,2.26109108863309e-07,7.8086775379127e-09,-3.86074949787485e-09,7.48679274131803e-09,2.03384764585479e-09,2.47246165648122e-07,8.6656787664523e-09,0,1
138,14.078733534356,7.869932572826,-7.710020081367,0.0176984034478664,0.830875158309937,-4.45056819915771,0.480998516082764,26.2265300750732,-32.2833366394043,2.75611365885275e-06,5.96694623866689e-06,5.58914989090553e-06,2.82901578829708e-08,-2.65780146779804e-08,-1.60616107081069e-08,8.62781585447122e-06,4.20083234110233e-08,0,1
139,17.960154525797,6.949436345805,-7.4145928785526,0.75662088394165,0.466033488512039,-7.99283742904663,3.4380145072937,18.7955322265625,-15.3592662811279,8.14291139794587e-08,7.8167873024948e-06,7.08285829514876e-06,4.31294139291438e-08,7.14635944865094e-08,8.23459712639973e-08,1.05487286467235e-05,1.17252081713779e-07,0,1
140,26.754928112762,3.166576785638,-4.7462872607252,1.67297673225403,-1.79990994930267,-3.92845106124878,4.00857067108154,7.47066450119019,-7.29625940322876,2.73956250798624e-06,8.07399415658772e-07,4.36571050596579e-06,-5.91816279316149e-09,-2.92101470789063e-09,-1.22356526577327e-08,5.21694592395494e-06,1.39020924227527e-08,0,1
141,23.753238483734,4.966908677622,-5.8482721884338,2.86663293838501,-0.604026138782501,-8.28057956695557,-1.20404052734375,-6.72113656997681,5.95175170898438,-1.25477738978363e-06,6.57334493094075e-06,6.44987549053982e-06,-1.61975910462075e-09,2.39718643268994e-08,2.66823315664411e-08,9.29431136354399e-06,3.59057198324413e-08,0,1
142,11.742743325976,8.93744381708,-7.1186123272139,0.0981932431459427,1.74025869369507,-3.187255859375,-4.92423868179321,-16.7115955352783,25.4111328125,-5.41020049482643e-07,8.82116259620647e-07,8.08333273927264e-07,-1.753657544179e-08,4.53719164461575e-08,4.21329244826296e-08,1.31310108947e-06,6.43531320580565e-08,0,1
143,17.259670249062,-0.7399864756325,-9.4242521356718,0.0442462079226971,-0.434256464242935,-0.750862002372742,1.01005458831787,-0.120888538658619,1.41555118560791,3.6788810690142e-07,8.38007489806919e-07,-2.9928741729357e-07,-4.37852040735542e-09,3.34669375545715e-10,6.18003452232396e-11,9.62897279216355e-07,4.39172674824217e-09,0,1
144,19.746485818506,-0.3477904026165,-9.4245795801461,0.169980496168137,-0.761588037014008,-1.40325200557709,0.0647178813815117,0.724750757217407,-2.46152567863464,5.34025152331558e-07,-1.12446754736706e-06,2.23973077268652e-07,-1.39835641677077e-09,4.74652094364925e-09,1.25476807069647e-09,1.26482175334931e-06,5.10483150045761e-09,0,1
145,15.745363629618,-0.850736957896,-9.4252877743033,0.00980041921138763,-0.338273972272873,-0.592844009399414,-0.782941341400146,-0.0147163383662701,-1.27090620994568,-3.12328318451615e-07,-9.73970619129808e-07,3.20214771476479e-07,2.77273452635451e-09,-9.34528010532176e-11,-1.68695571400868e-10,1.07177667697457e-06,2.77943310325565e-09,0,1
146,11.745155951144,-1.346565006326,-9.4136115187771,-0.0129739958792925,-0.0582371540367603,-0.105790860950947,0.35604402422905,-0.54891973733902,-2.2990996837616,-2.77800480926252e-09,-5.1591172691573e-08,8.63096118186579e-09,1.30057352387691e-09,-1.28556447605288e-09,5.38192324256795e-10,5.23818661497933e-08,1.90625771893195e-09,0,1
147,26.94095289758,4.838453627963,0.033536563491,-3.90007948875427,-7.44504022598267,-0.998251497745514,-0.995330214500427,-5.00321197509766,5.46698665618896,-1.60964200738786e-06,1.88014428265625e-06,1.4353014216172e-06,-6.6422284946549e-09,5.43108681465287e-09,1.58856567141104e-08,2.86111518231073e-06,1.80546390881142e-08,0,1
148,24.138666438976,6.93874765518,0.033536563504,-6.55480051040649,-14.3384065628052,-1.59260773658752,11.4811220169067,17.4397106170654,2.36873626708984,9.8858792294855e-07,-9.97878356359845e-07,-4.94687708469895e-07,2.80761423259585e-08,-2.12018804338163e-08,8.71378482911189e-09,1.48922235559447e-06,3.62452693173244e-08,0,1
149,18.429254777268,9.959433626571,0.033536563525,-11.5076236724854,-29.300048828125,-2.17285108566284,2.83285450935364,41.8777122497559,2.61407613754272,-2.09672984145956,-5.57045965798699,-0.177737073954505,-1.78962980823538e-08,6.07725798851266e-09,4.22796498679434e-08,5.95465257565758,4.6311762465569e-08,0,1
150,14.611785826102,11.15670859888,0.033536563716,-2.80474472045898,-7.63182878494263,-1.17312443256378,4.47466278076172,1.65644240379333,-2.69318199157715,5.45087542283551e-07,1.77576206517038e-09,2.97871661983709e-06,3.75339106462036e-08,-1.02360322995487e-08,3.2415324466295e-08,3.02818035846238e-06,5.06391554618537e-08,0,1
151,15.756608489066,10.60264896332,2.464406212461,-5.72445440292358,-16.5567817687988,-1.4535266160965,6.66352796554565,6.56035327911377,-1.55376613140106,-1.42817235141525,-4.1563205753715,-0.724668716469825,-3.07044122488387e-08,8.91971446703721e-09,-4.295914929342e-09,4.45419147985731,3.22610775207564e-08,0,1
152,11.737468268562,11.51165743305,2.586527927404,-0.463813841342926,-2.29191780090332,0.0523869134485722,-1.79990601539612,-10.5429029464722,-5.82772064208984,-1.49702081397862e-07,-9.1556403361559e-08,2.99987006444069e-07,-1.95538266134498e-10,2.06380662559624e-10,-1.48297762958549e-09,3.47542072570546e-07,1.50998372218128e-09,0,1
153,26.752859526186,4.565791238715,2.064112499464,-2.63817429542542,-6.53181982040405,0.0703965276479721,-10.8121128082275,-5.03918075561523,-0.282108426094055,-1.32945979407564e-07,8.6713690130788e-07,-1.2398985750452e-06,1.49698742299767e-08,-9.40235865640876e-09,-9.76559286561263e-09,1.51886454809163e-06,2.01957492255665e-08,0,1
154,19.74470497762,7.30058417957,6.290288024732,-4.82010364532471,-13.1349439620972,1.50802206993103,15.6133861541748,55.5597610473633,35.8678131103516,-2.42676650312872,-5.50493719150699,-2.97576141822436,-1.91134914784286e-07,-7.63140457493705e-08,2.15675802994753e-07,6.71183172921797,2.98114812154083e-07,0,1
155,12.265990686218,0.249962093716,9.796708289038,-0.0282484050840139,-0.157260462641716,0.766577184200287,1.98114514350891,-3.07505869865417,17.8754749298096,-5.45504493104643e-08,-2.78796447143737e-08,-4.27046123463448e-09,1.26755353019314e-08,-1.81099626961334e-08,-2.99848237211853e-09,6.14106094134373e-08,2.23076408564814e-08,0,1
156,11.737470581794,11.5116505761,-2.5175037871282,-0.447668194770813,-2.11865305900574,-0.870686888694763,-10.8153305053711,-55.2017478942871,8.52949523925781,6.97337138429177e-07,-2.16660958299308e-07,-7.95921754215972e-07,3.3218369929755e-09,-8.33594696048046e-09,-3.50646632840679e-08,1.08014466360668e-06,3.6194657395269e-08,0,1
157,15.75660168892,10.60266178046,-2.3952982983475,-6.30240774154663,-18.7044219970703,-2.27711296081543,5.45109605789185,-33.8803367614746,5.04209566116333,-0.823515528930063,-2.29700103536392,0.546852227384543,-9.54638536415642e-08,1.44453844580505e-08,-5.23322533085846e-08,2.50068769370494,1.09821132850616e-07,0,1
158,12.265990587748,0.249962087824,-9.7276494409661,-0.0287197474390268,-0.150949120521545,-0.492628663778305,-1.22810888290405,1.3513069152832,5.77557611465454,-5.43785855058095e-08,2.19163375221425e-07,-2.43120357734661e-08,7.81964839408067e-09,-1.80128281734859e-09,4.80197711455466e-10,2.27113827592047e-07,8.03878788358113e-09,0,1
159,19.744704255248,7.300584408461,-6.2212293309665,2.94302654266357,2.53961277008057,-12.4522790908813,1.79951357841492,4.76125621795654,-2.77014088630676,-1.15291862375598e-07,-1.94664199344805e-06,-2.301097060825e-06,-4.40908785176441e-09,8.92749540959414e-10,-1.98581251442675e-09,3.01624848902124e-06,4.91736807346305e-09,0,1
160,17.259672164338,-0.7399865902542,9.493310903205,-0.0192181821912527,-0.382008671760559,0.772732734680176,0.165000975131989,0.291359961032867,-7.01274442672729,8.5831253249756e-08,7.18709030740616e-07,1.40041902595145e-07,2.21122341270696e-09,1.77771006248939e-10,-1.25504790587927e-10,7.37239044940654e-07,2.22190525541183e-09,0,1
161,23.747320479777,1.358324898252,8.396166505888,1.82415187358856,-1.95879435539246,5.82892084121704,12.5820999145508,11.9457416534424,30.6627731323242,-1.25428734665256e-06,-3.19663026702999e-06,1.61044602597915e-06,-2.29966723441777e-09,-4.46195330683352e-09,2.04544053916678e-09,3.79278502088597e-06,5.42045419689938e-09,0,1
162,23.747319688874,1.358324301377,-8.3271082052576,1.67676830291748,-1.30980288982391,-5.01064109802246,-2.16953611373901,0.154278427362442,1.89684629440308,-6.12808493014098e-06,-2.87988733606998e-06,-4.04166910238698e-06,3.09674360286782e-09,1.86181590977608e-10,1.18019411257664e-09,7.88557322663779e-06,3.31923826654284e-09,0,1
163,15.738665092575,8.436976193348,-6.7218684758123,0.815585136413574,3.22505664825439,-8.73337554931641,-37.9126472473145,-97.0615386962891,94.9757843017578,-6.57736782039287e-07,-7.86465289809302e-06,-8.29260110471464e-06,6.38448229839383e-08,7.32760829791346e-09,2.95088451451875e-08,1.14478214505575e-05,7.07151130029552e-08,0,1
